company_name,high,low,last_price,prev_close,change,percent_gain
TATA Cons. Prod,959.85,945.25,949.85,946.85,3.00,0.32
United Brewerie,"1,928.00","1,884.60","1,905.55","1,899.75",5.80,0.31
Asian Paints,"2,287.95","2,267.85","2,280.70","2,273.95",6.75,0.3
Avenue Supermar,"3,860.00","3,795.00","3,845.20","3,833.85",11.35,0.3
Aster DM Health,432.75,421.10,430.65,429.45,1.20,0.28
Kirloskar Bros,"1,712.90","1,660.00","1,673.35","1,668.70",4.65,0.28
ICICI Securitie,880.85,871.35,877.05,874.70,2.35,0.27
ICICI Bank,"1,318.30","1,302.15","1,313.10","1,309.85",3.25,0.25
ICICI Lombard ,"1,760.90","1,732.00","1,756.50","1,752.10",4.40,0.25
Supreme Ind,"3,474.90","3,419.65","3,429.80","3,421.15",8.65,0.25
CRISIL,"4,434.80","4,367.95","4,382.35","4,372.40",9.95,0.23
Anand Rathi,"1,716.80","1,676.00","1,708.60","1,704.85",3.75,0.22
Jindal Saw,271.20,263.57,266.60,266.02,0.58,0.22
Jindal Saw,271.20,263.57,266.60,266.02,0.58,0.22
Elgi Equipments,523.05,501.10,508.30,507.25,1.05,0.21
Gland,"1,604.75","1,556.65","1,582.50","1,579.40",3.10,0.2
ONGC,235.14,231.60,232.57,232.12,0.45,0.19
Sonata,359.90,352.15,355.30,354.65,0.65,0.18
Devyani Int,155.01,152.75,153.44,153.18,0.26,0.17
Jindal Steel,943.75,920.30,925.00,923.50,1.50,0.16
Granules India,501.00,489.50,496.25,495.50,0.75,0.15
PTC Industries,"12,800.00","12,550.00","12,586.30","12,568.20",18.10,0.14
India Cements,278.05,269.05,274.70,274.35,0.35,0.13
Vedanta,465.35,459.30,460.55,460.00,0.55,0.12
Bharti Hexacom,"1,341.90","1,312.40","1,322.45","1,320.95",1.50,0.11
Fine Organics,"3,795.60","3,728.00","3,768.15","3,763.85",4.30,0.11
Hindalco,703.00,690.50,698.55,697.85,0.70,0.1
Pidilite Ind,"2,759.00","2,726.75","2,731.85","2,729.15",2.70,0.1
Gujarat Fluoro,"3,858.00","3,782.10","3,837.90","3,834.40",3.50,0.09
KSB Pumps,724.85,714.40,720.25,719.60,0.65,0.09
KSB Pumps,724.85,714.40,720.25,719.60,0.65,0.09
P and G,"13,617.90","13,450.00","13,511.75","13,499.05",12.70,0.09
Welspun Corp,837.20,807.70,809.80,809.25,0.55,0.07
Equitas Bank,59.37,57.65,58.08,58.05,0.03,0.05
Concord Biotech,"1,705.95","1,618.05","1,651.75","1,651.35",0.40,0.02
Oil India,388.00,380.65,385.85,385.80,0.05,0.01
