company_name,high,low,last_price,prev_close,change,percent_gain
INDUS TOWERS,342.30,338.35,339.40,338.60,0.80,0.24
CreditAccess Gr,"1,425.00","1,387.00","1,403.20","1,399.90",3.30,0.24
SBI Life Insura,"1,815.90","1,796.60","1,809.80","1,805.50",4.30,0.24
Godrej Prop,"1,959.80","1,938.30","1,952.20","1,947.70",4.50,0.23
Rattanindia Ent,62.49,60.63,61.50,61.36,0.14,0.23
Happiest Minds ,571.90,562.75,566.20,565.05,1.15,0.2
Techno Electric,"1,529.70","1,494.50","1,515.80","1,512.70",3.10,0.2
Indian Hotels,765.40,755.50,759.85,758.45,1.40,0.18
Lupin,"1,928.10","1,887.10","1,898.00","1,894.90",3.10,0.16
Glenmark,"1,938.80","1,904.00","1,926.80","1,923.90",2.90,0.15
Radico Khaitan,"2,876.40","2,817.00","2,856.70","2,852.50",4.20,0.15
AFFLE 3I,"1,918.10","1,889.50","1,910.20","1,907.60",2.60,0.14
Bank of Mah,52.60,51.71,52.01,51.95,0.06,0.12
Indiamart Inter,"2,632.80","2,571.80","2,600.20","2,597.20",3.00,0.12
ITI,286.50,282.00,284.40,284.15,0.25,0.09
Thermax,"3,232.10","3,171.00","3,210.60","3,207.60",3.00,0.09
JB Chemicals,"1,735.00","1,713.70","1,725.50","1,724.30",1.20,0.07
Dalmia Bharat,"2,424.80","2,387.20","2,403.30","2,401.50",1.80,0.07
Deepak Nitrite,"1,806.00","1,766.00","1,788.90","1,787.90",1.00,0.06
ICICI Lombard ,"1,852.60","1,821.30","1,840.30","1,839.60",0.70,0.04
Tata Inv Corp,"6,948.00","6,802.50","6,816.50","6,815.50",1.00,0.01
